lat,lon,name,description,comment,time,symbol,source_file
36.138056,126.476944,,서천군 서면 오력도해역 - 사각형어초 (1996년),서천군 서면 오력도해역 - 사각형어초 (1996년),,Fish,jeolla_points.gpx
36.192222,126.055833,,보령시 오천면 오도해역 - 사각형어초 (1995년),보령시 오천면 오도해역 - 사각형어초 (1995년),,Fish,jeolla_points.gpx
36.166667,126.050278,,보령시 오천면 오도해역 - 사각형어초 (1995년),보령시 오천면 오도해역 - 사각형어초 (1995년),,Fish,jeolla_points.gpx
36.166667,126.080556,,보령시 오천면 오도해역 - 사각형어초 (1995년),보령시 오천면 오도해역 - 사각형어초 (1995년),,Fish,jeolla_points.gpx
36.185833,126.4525,,서천군 서면 오력도해역 - 사각형어초 (1995년),서천군 서면 오력도해역 - 사각형어초 (1995년),,Fish,jeolla_points.gpx
36.138056,126.450278,,서천군 서면 오력도해역 - 사각형어초 (1995년),서천군 서면 오력도해역 - 사각형어초 (1995년),,Fish,jeolla_points.gpx
36.185833,126.485833,,서천군 서면 오력도해역 - 사각형어초 (1995년),서천군 서면 오력도해역 - 사각형어초 (1995년),,Fish,jeolla_points.gpx
36.138056,126.476944,,서천군 서면 오력도해역 - 사각형어초 (1995년),서천군 서면 오력도해역 - 사각형어초 (1995년),,Fish,jeolla_points.gpx
36.192222,126.055833,,보령시 오천면 오도해역 - 사각형어초 (1994년),보령시 오천면 오도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.166667,126.050278,,보령시 오천면 오도해역 - 사각형어초 (1994년),보령시 오천면 오도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.192222,126.080556,,보령시 오천면 오도해역 - 사각형어초 (1994년),보령시 오천면 오도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.166667,126.080556,,보령시 오천면 오도해역 - 사각형어초 (1994년),보령시 오천면 오도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.185833,126.4525,,서천군 서면 오력도해역 - 사각형어초 (1994년),서천군 서면 오력도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.138056,126.450278,,서천군 서면 오력도해역 - 사각형어초 (1994년),서천군 서면 오력도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.185833,126.485833,,서천군 서면 오력도해역 - 사각형어초 (1994년),서천군 서면 오력도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.138056,126.476944,,서천군 서면 오력도해역 - 사각형어초 (1994년),서천군 서면 오력도해역 - 사각형어초 (1994년),,Fish,jeolla_points.gpx
36.192222,126.0325,,보령시 오천면 오도해역 - 사각형어초 (1993년),보령시 오천면 오도해역 - 사각형어초 (1993년),,Fish,jeolla_points.gpx
36.166667,126.0325,,보령시 오천면 오도해역 - 사각형어초 (1993년),보령시 오천면 오도해역 - 사각형어초 (1993년),,Fish,jeolla_points.gpx
36.192222,126.050278,,보령시 오천면 오도해역 - 사각형어초 (1993년),보령시 오천면 오도해역 - 사각형어초 (1993년),,Fish,jeolla_points.gpx
36.166667,126.050278,,보령시 오천면 오도해역 - 사각형어초 (1993년),보령시 오천면 오도해역 - 사각형어초 (1993년),,Fish,jeolla_points.gpx
36.193056,126.090833,,보령시 오천면 무마도해역 - 사각형어초 (1986년),보령시 오천면 무마도해역 - 사각형어초 (1986년),,Fish,jeolla_points.gpx
36.193056,126.08,,보령시 오천면 무마도해역 - 사각형어초 (1986년),보령시 오천면 무마도해역 - 사각형어초 (1986년),,Fish,jeolla_points.gpx
36.153889,126.459722,,서천군 서면 도둔해역 - 사각형어초 (1976년),서천군 서면 도둔해역 - 사각형어초 (1976년),,Fish,jeolla_points.gpx
36.151667,126.459722,,서천군 서면 도둔해역 - 사각형어초 (1976년),서천군 서면 도둔해역 - 사각형어초 (1976년),,Fish,jeolla_points.gpx
36.153889,126.463056,,서천군 서면 도둔해역 - 사각형어초 (1976년),서천군 서면 도둔해역 - 사각형어초 (1976년),,Fish,jeolla_points.gpx
36.151667,126.463056,,서천군 서면 도둔해역 - 사각형어초 (1976년),서천군 서면 도둔해역 - 사각형어초 (1976년),,Fish,jeolla_points.gpx
36.153889,126.465,,서천군 서면 마량해역 - 사각형어초 (1973년),서천군 서면 마량해역 - 사각형어초 (1973년),,Fish,jeolla_points.gpx
36.151111,126.468333,,서천군 서면 마량해역 - 사각형어초 (1973년),서천군 서면 마량해역 - 사각형어초 (1973년),,Fish,jeolla_points.gpx
34.375616,126.340718,,해양수산부 어초 수심:6.7m (해도:KR4F4G30),해양수산부 어초 수심:6.7m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.362355,126.329453,,해양수산부 어초 수심:8.3m (해도:KR4F4G30),해양수산부 어초 수심:8.3m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.380009,126.324988,,해양수산부 어초 수심:4.8m (해도:KR4F4G30),해양수산부 어초 수심:4.8m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.392916,126.102937,,해양수산부 어초 수심:22.5m (해도:KR4F4G30),해양수산부 어초 수심:22.5m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.382985,126.335418,,해양수산부 어초 수심:5.8m (해도:KR4F4G30),해양수산부 어초 수심:5.8m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.367066,126.336816,,해양수산부 어초 수심:9.3m (해도:KR4F4G30),해양수산부 어초 수심:9.3m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.380546,126.317166,,해양수산부 어초 수심:4.7m (해도:KR4F4G30),해양수산부 어초 수심:4.7m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.347072,126.323624,,해양수산부 어초 수심:15m (해도:KR4F4G30),해양수산부 어초 수심:15m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.320533,126.335914,,해양수산부 어초 수심:13.5m (해도:KR4F4G30),해양수산부 어초 수심:13.5m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.38792,126.323207,,해양수산부 어초 수심:3.4m (해도:KR4F4G30),해양수산부 어초 수심:3.4m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.249405,126.187105,,해양수산부 어초 수심:23.5m (해도:KR4F4G30),해양수산부 어초 수심:23.5m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.272331,126.093845,,해양수산부 어초 수심:3.3m (해도:KR4F4G30),해양수산부 어초 수심:3.3m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.262049,126.134147,,해양수산부 어초 수심:29.5m (해도:KR4F4G30),해양수산부 어초 수심:29.5m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.430182,126.087768,,해양수산부 어초 수심:12m (해도:KR4F4G30),해양수산부 어초 수심:12m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.225486,126.026745,,해양수산부 어초 수심:25m (해도:KR4F4G30),해양수산부 어초 수심:25m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.284715,126.017067,,해양수산부 어초 수심:20.7m (해도:KR4F4G30),해양수산부 어초 수심:20.7m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.334021,126.052057,,해양수산부 어초 수심:25m (해도:KR4F4G30),해양수산부 어초 수심:25m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.355224,126.215689,,해양수산부 어초 수심:13.8m (해도:KR4F4G30),해양수산부 어초 수심:13.8m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.313576,126.096226,,해양수산부 어초 수심:23m (해도:KR4F4G30),해양수산부 어초 수심:23m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.222087,126.086873,,해양수산부 어초 수심:11.7m (해도:KR4F4G30),해양수산부 어초 수심:11.7m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.201258,126.34868,,해양수산부 어초 수심:29m (해도:KR4F4G30),해양수산부 어초 수심:29m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.307785,126.061894,,해양수산부 어초 수심:1.9m (해도:KR4F4G30),해양수산부 어초 수심:1.9m (해도:KR4F4G30),,Fish,jeolla_points.gpx
34.463797,126.102147,,해양수산부 어초 수심:11.1m (해도:KR4F4G30),해양수산부 어초 수심:11.1m (해도:KR4F4G30),,Fish,jeolla_points.gpx
